passenger_id,age_band,travel_party_type,visa_bucket,layover_duration_hrs,arrival_time_block,season_month,luggage_status,fatigue_level,budget_tier,interest_category,risk_comfort,marketing_channel,layover_confidence_score,confidence_band,recommended_tier,app_viewed,eligibility_checked,packages_viewed,booked,selected_package,paid_amount_aed,late_return_risk_score,completed_on_time,satisfaction_rating,referral_intent,app_viewed_clean,eligibility_checked_clean,booked_clean,completed_on_time_clean,recommended_tier_clean,selected_package_clean,layover_duration_hrs_clean,paid_amount_aed_clean,fatigue_missing_flag,budget_missing_flag,fatigue_level_clean,budget_tier_clean,time_buffer_mins_clean,confidence_band_clean,conversion_flag,package_viewed_flag,completed_flag,late_return_flag_clean,revenue_category,funnel_stage_clean,tier_category,high_value_lead_flag,engagement_level,safe_to_leave_flag,recommendation_match_flag
PS01632,25-34,Friends/Group,Visa-Free/On-Arrival,2.0,Morning,April,needs storage,1,Mid-Range,Relaxation & Wellness,5,Airline Partner,73.8,High,City/Culture/Shopping,True,True,2,True,City/Culture/Shopping,361.0,72.4,True,4.0,4.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,2.0,361.0,False,False,1.0,Mid-Range,30.0,High,True,True,True,1.0,Mid,Completed,Outdoor/Higher-Risk,False,Low,False,1.0
PS01633,35-44,Family with kids,Transit-Visa-Required,8.2,Evening,December,Checked-Through,2,Premium,Shopping,3,Airline Partner,76.8,High,PREMIUM FAST-TRACK/CHAUFFEUR,True,Y,3,True,Premium Fast-Track/Chauffeur,2929.0,30.9,True,5.0,5.0,True,True,True,True,Premium Fast-Track/Chauffeur,Premium Fast-Track/Chauffeur,8.2,2929.0,False,False,2.0,Premium,401.99999999999994,High,True,True,True,0.0,High,Completed,Outdoor/Higher-Risk,True,Medium,True,1.0
PS01634,45-54,Couple,Visa-Free/On-Arrival,3.0,Afternoon,March,Checked-Through,2,Premium,Relaxation & Wellness,2,Airport Signage,69.8,High,Premium Fast-Track/Chauffeur,True,TRUE,0,1,  Premium Fast-Track/Chauffeur ,1023.0,65.4,True,4.0,5.0,True,True,True,True,Premium Fast-Track/Chauffeur,Premium Fast-Track/Chauffeur,3.0,1023.0,False,False,2.0,Premium,90.0,High,True,False,True,1.0,High,Completed,Outdoor/Higher-Risk,False,None,False,1.0
PS01635,55+,Family with kids,Visa-Free/On-Arrival,14.1,Afternoon,March,Checked-Through,2,Budget,Active/City,4,Word of Mouth/Referral,84.0,High,City/Culture/Shopping,True,True,3,True,City/Culture/Shopping,349.0,12.6,True,3.0,3.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,14.1,349.0,False,False,2.0,Budget,756.0,High,True,True,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,Medium,True,1.0
PS01636,25-34,Solo,Visa-Free/On-Arrival,3.0,Night,October,Carry-On Only,2,,Relaxation & Wellness,4,Airport Signage,61.5,Medium,Airport Lounge/Relaxation,True,True,5,1,Airport Lounge/Relaxation,132.0,44.8,False,4.0,5.0,True,True,True,False,Airport Lounge/Relaxation,Airport Lounge/Relaxation,3.0,132.0,False,True,2.0,Unknown,90.0,Medium,True,True,True,0.0,Low,Completed,Airside/Low-Risk,False,High,False,1.0
PS01637,25-34,Solo,Transit-Visa-Required,5.8,Afternoon,May,Checked-Through,5,Mid-Range,Shopping,3,Airport Signage,58.4,Medium,Indoor Micro-Experience,True,True,4,True,City/Culture/Shopping,451.0,40.5,True,3.0,3.0,True,True,True,True,Indoor Micro-Experience,City/Culture/Shopping,5.8,451.0,False,False,5.0,Mid-Range,258.0,Medium,True,True,True,0.0,Mid,Completed,Indoor/Moderate-Risk,False,Medium,True,0.0
PS01638,18-24,Couple,Transit-Visa-Required,5.1,Night,March,Carry-On Only,1,Mid-Range,Culture & Heritage,2,Organic App Search,65.4,Medium,Indoor Micro-Experience,True,True,2,yes ,Indoor Micro-Experience,330.0,46.7,False,3.0,2.0,True,True,True,False,Indoor Micro-Experience,Indoor Micro-Experience,5.1,330.0,False,False,1.0,Mid-Range,216.0,Medium,True,True,True,0.0,Mid,Completed,Indoor/Moderate-Risk,False,Low,True,1.0
PS01639,55+,Friends/Group,Visa-Free/On-Arrival,17.1,Morning,November,Carry-On Only,2,Budget,Relaxation & Wellness,2,Airline Partner,79.6,High,City/Culture/Shopping,True,True,3,True,City/Culture/Shopping,439.0,14.9,True,4.0,4.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,17.1,439.0,False,False,2.0,Budget,936.0,High,True,True,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,Medium,True,1.0
PS01640,55+,Friends/Group,Visa-Free/On-Arrival,13.8,Evening,July,Carry-On Only,1,Mid-Range,Active/City,2,Word of Mouth/Referral,81.6,High,CITY/CULTURE/SHOPPING,True,True,0,FALSE,,,,,,,True,True,False,,City/Culture/Shopping,,13.8,,False,False,1.0,Mid-Range,738.0,High,False,False,False,,No Spend,Eligibility Checked,Outdoor/Higher-Risk,False,None,True,
PS01641,35-44,Solo,Not-Eligible,2.0,Evening,May,Carry-On Only,5,Budget,Active/City,2,Social Media,24.9,Low,Stay Airside,True,True,0,True,Airport Lounge/Relaxation,249.0,59.9,True,3.0,2.0,True,True,True,True,Stay Airside,Airport Lounge/Relaxation,2.0,249.0,False,False,5.0,Budget,30.0,Low,True,False,True,1.0,Low,Completed,Airside/Low-Risk,False,None,False,0.0
PS01642,45-54,Couple,Visa-Free/On-Arrival,7.4,Morning,April,Carry-On Only,5,Mid-Range,Culture & Heritage,5,Organic App Search,80.4,High,City/Culture/Shopping,Yes,1,2,False,,,,,,,True,True,False,,City/Culture/Shopping,,7.4,,False,False,5.0,Mid-Range,354.0,High,False,True,False,,No Spend,Package Viewed,Outdoor/Higher-Risk,False,Low,True,
PS01643,35-44,Solo,Visa-Free/On-Arrival,3.4,Afternoon,December,Carry-On Only,4,Mid-Range,Family/Indoor,1,Airport Signage,52.3,Medium,Indoor Micro-Experience,True,True,1,False,,,,,,,True,True,False,,Indoor Micro-Experience,,3.4,,False,False,4.0,Mid-Range,114.0,Medium,False,True,False,,No Spend,Package Viewed,Indoor/Moderate-Risk,False,Low,False,
PS01644,35-44,Friends/Group,Not-Eligible,8.2,Night,March,Checked-Through,3,Premium,Active/City,4,Travel Agent,30.0,Low,Stay Airside,True,True,1,False,,,,,,,True,True,False,,Stay Airside,,8.2,,False,False,3.0,Premium,401.99999999999994,Low,False,True,False,,No Spend,Package Viewed,Airside/Low-Risk,False,Low,False,
PS01645,18-24,Friends/Group,Transit-Visa-Required,10.9,Evening,December,Carry-On Only,2,Premium,Relaxation & Wellness,3,Airline Partner,82.2,High,Premium Fast-Track/Chauffeur,True,True,2,True,Premium Fast-Track/Chauffeur,2020.0,12.8,True,4.0,4.0,True,True,True,True,Premium Fast-Track/Chauffeur,Premium Fast-Track/Chauffeur,10.9,2020.0,False,False,2.0,Premium,564.0,High,True,True,True,0.0,High,Completed,Outdoor/Higher-Risk,True,Low,True,1.0
PS01646,45-54,Couple,Transit-Visa-Required,8.6,Afternoon,April,Needs Storage,2,Mid-Range,Family/Indoor,3,Organic App Search,79.4,High,City/Culture/Shopping,Yes,Yes,1,True,CITY/CULTURE/SHOPPING,386.0,28.2,True,4.0,4.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,8.6,386.0,False,False,2.0,Mid-Range,426.0,High,True,True,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,Low,True,1.0
PS01647,18-24,Family with kids,Transit-Visa-Required,11.3,Afternoon,December,Checked-Through,3,Mid-Range,Culture & Heritage,5,Airport Signage,82.1,High,City/Culture/Shopping,True,True,2,True,City/Culture/Shopping,562.0,12.0,True,4.0,3.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,11.3,562.0,False,False,3.0,Mid-Range,588.0,High,True,True,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,Low,True,1.0
PS01648,45-54,Family with kids,Transit-Visa-Required,6.4,Morning,February,Needs Storage,4,Mid-Range,Shopping,4,Social Media,67.8,Medium,Indoor Micro-Experience,True,True,1,FALSE,,,,,,,True,True,False,,Indoor Micro-Experience,,6.4,,False,False,4.0,Mid-Range,294.0,Medium,False,True,False,,No Spend,Package Viewed,Indoor/Moderate-Risk,False,Low,True,
PS01649,45-54,Couple,Visa-Free/On-Arrival,8.8,Morning,January,Checked-Through,2,Premium,Family/Indoor,5,Airline Partner,94.3,High,Premium Fast-Track/Chauffeur,True,1,2,FALSE,,,,,,,True,True,False,,Premium Fast-Track/Chauffeur,,8.8,,False,False,2.0,Premium,438.0,High,False,True,False,,No Spend,Package Viewed,Outdoor/Higher-Risk,True,Low,True,
PS01650,35-44,Solo,Visa-Free/On-Arrival,11.1,Afternoon,March,Checked-Through,3,Budget,Relaxation & Wellness,2,Organic App Search,76.8,High,City/Culture/Shopping,True,True,1,no ,,,,,,,True,True,False,,City/Culture/Shopping,,11.1,,False,False,3.0,Budget,576.0,High,False,True,False,,No Spend,Package Viewed,Outdoor/Higher-Risk,False,Low,True,
PS01651,18-24,Couple,Visa-Free/On-Arrival,5.6,Morning,November,CHECKED-THROUGH,3,Premium,Active/City,1,Travel Agent,73.6,High,Premium Fast Track,True,True,1,False,,,,,,,True,True,False,,Premium Fast-Track/Chauffeur,,5.6,,False,False,3.0,Premium,246.0,High,False,True,False,,No Spend,Package Viewed,Outdoor/Higher-Risk,False,Low,True,
PS01652,25-34,Family with kids,Not-Eligible,4.2,Night,February,Checked-Through,2,Budget,Active/City,2,Airline Partner,30.0,Low,Stay Airside,True,True,2,False,,,,,,,True,True,False,,Stay Airside,,4.2,,False,False,2.0,Budget,162.0,Low,False,True,False,,No Spend,Package Viewed,Airside/Low-Risk,False,Low,False,
PS01653,25-34,Family with kids,Transit-Visa-Required,4.9 hrs,Evening,January,Carry-On Only,3,Budget,Shopping,2,Airline Partner,53.2,Medium,Airport Lounge/Relaxation,True,True,2,True,Airport Lounge/Relaxation,205.0,40.9,True,,5.0,True,True,True,True,Airport Lounge/Relaxation,Airport Lounge/Relaxation,4.9,205.0,False,False,3.0,Budget,204.0,Medium,True,True,True,0.0,Low,Booked,Airside/Low-Risk,False,Low,True,1.0
PS01654,25-34,Solo,Visa-Free/On-Arrival,6.9,Night,January,Needs Storage,3,Mid-Range,Relaxation & Wellness,3,Airport Signage,81.6,High,City/Culture/Shopping,True,True,3,True,Stay Airside,,26.2,True,2.0,2.0,True,True,True,True,City/Culture/Shopping,Stay Airside,6.9,,False,False,3.0,Mid-Range,324.0,High,True,True,True,0.0,No Spend,Completed,Outdoor/Higher-Risk,False,Medium,True,0.0
PS01655,18-24,Friends/Group,Transit-Visa-Required,7.5,Evening,February,Carry-On Only,1,Mid-Range,Culture & Heritage,5,Airline Partner,90.9,High,City/Culture/Shopping,True,TRUE,6,True,Premium Fast-Track/Chauffeur,1741.0,34.6,True,3.0,2.0,True,True,True,True,City/Culture/Shopping,Premium Fast-Track/Chauffeur,7.5,1741.0,False,False,1.0,Mid-Range,360.0,High,True,True,True,0.0,High,Completed,Outdoor/Higher-Risk,False,High,True,0.0
PS01656,55+,Solo,Visa-Free/On-Arrival,9.1,Night,September,Needs Storage,3,Budget,Relaxation & Wellness,2,Airport Signage,72.0,High,City/Culture/Shopping,True,False,1,False,,,,,,,True,False,False,,City/Culture/Shopping,,9.1,,False,False,3.0,Budget,456.0,High,False,True,False,,No Spend,Package Viewed,Outdoor/Higher-Risk,False,Low,True,
PS01657,35-44,Couple,Visa-Free/On-Arrival,4.6,Evening,May,Checked-Through,5,Mid-Range,Relaxation & Wellness,5,Organic App Search,74.7,High,Indoor Micro-Experience,True,True,3,True,Indoor Micro-Experience,-288.0,47.0,True,,5.0,True,True,True,True,Indoor Micro-Experience,Indoor Micro-Experience,4.6,,False,False,5.0,Mid-Range,186.0,High,True,True,True,0.0,No Spend,Booked,Indoor/Moderate-Risk,False,Medium,True,1.0
PS01658,25-34,Family with kids,Visa-Free/On-Arrival,11.3,Evening,September,Checked-Through,2,Premium,Culture & Heritage,3,Travel Agent,94.4,High,PREMIUM FAST-TRACK/CHAUFFEUR,True,True,0,False,,,,,,,True,True,False,,Premium Fast-Track/Chauffeur,,11.3,,False,False,2.0,Premium,588.0,High,False,False,False,,No Spend,Eligibility Checked,Outdoor/Higher-Risk,False,None,True,
PS01659,25-34,Family with kids,Visa-Free/On-Arrival,19.3,Night,August,Checked-Through,3,Budget,Shopping,4,Organic App Search,85.1,High,City/Culture/Shopping,True,True,4,True,City/Culture/Shopping,265.0,12.4,True,4.0,4.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,19.3,265.0,False,False,3.0,Budget,1068.0,High,True,True,True,0.0,Low,Completed,Outdoor/Higher-Risk,False,Medium,True,1.0
PS01660,25-34,Couple,Transit-Visa-Required,5.1,Evening,November,Carry-On Only,1,Mid-Range,Shopping,2,Airport Signage,66.0,Medium,Indoor Micro-Experience,True,True,6,True,Indoor Micro-Experience,342.0,47.9,True,4.0,4.0,True,True,True,True,Indoor Micro-Experience,Indoor Micro-Experience,5.1,342.0,False,False,1.0,Mid-Range,216.0,Medium,True,True,True,0.0,Mid,Completed,Indoor/Moderate-Risk,False,High,True,1.0
PS01661,35-44,Solo,Visa-Free/On-Arrival,25.2,Morning,June,Checked-Through,4,Budget,Shopping,2,Travel Agent,76.3,High,Indoor Micro-Experience,True,True,1,True,Indoor Micro-Experience,302.0,10.3,True,4.0,4.0,True,True,True,True,Indoor Micro-Experience,Indoor Micro-Experience,25.2,302.0,False,False,4.0,Budget,1422.0,High,True,True,True,0.0,Mid,Completed,Indoor/Moderate-Risk,False,Low,True,1.0
PS01662,35-44,Solo,Transit-Visa-Required,20.7,Evening,January,Needs Storage,4,Mid-Range,Active/City,5,Social Media,72.4,High,Indoor Micro-Experience,True,True,1,True,Stay Airside,0.0,6.7,True,,3.0,True,True,True,True,Indoor Micro-Experience,Stay Airside,20.7,0.0,False,False,4.0,Mid-Range,1152.0,High,True,True,True,0.0,Low,Booked,Indoor/Moderate-Risk,False,Low,True,0.0
PS01663,55+,Couple,Transit-Visa-Required,7.5,Night,October,Carry-On Only,3,Mid-Range,Shopping,2,Airport Signage,69.6,High,City/Culture/Shopping,True,True,2,True,City/Culture/Shopping,338.0,37.1,False,3.0,2.0,True,True,True,False,City/Culture/Shopping,City/Culture/Shopping,7.5,338.0,False,False,3.0,Mid-Range,360.0,High,True,True,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,Low,True,1.0
PS01664,25-34,Couple,Visa-Free/On-Arrival,6.8,Evening,May,Needs Storage,2,Budget,Shopping,4,Social Media,77.9,High,City/Culture/Shopping,Y,False,1,False,,,,,,,True,False,False,,City/Culture/Shopping,,6.8,,False,False,2.0,Budget,318.0,High,False,True,False,,No Spend,Package Viewed,Outdoor/Higher-Risk,False,Low,True,
PS01665,55+,SOLO,Not-Eligible,4.8,Evening,December,Checked-Through,5,Premium,Shopping,3,Airport Signage,30.0,Low,Stay Airside,yes ,False,2,False,,,,,,,True,False,False,,Stay Airside,,4.8,,False,False,5.0,Premium,198.0,Low,False,True,False,,No Spend,Package Viewed,Airside/Low-Risk,False,Low,False,
PS01666,45-54,Family with kids,Visa-Free/On-Arrival,12.2,Evening,January,Checked-Through,4,Mid-Range,Active/City,5,Organic App Search,85.9,High,Indoor Micro-Experience,True,True,4,True,Indoor Micro-Experience,262.0,3.4,True,5.0,4.0,True,True,True,True,Indoor Micro-Experience,Indoor Micro-Experience,12.2,262.0,False,False,4.0,Mid-Range,642.0,High,True,True,True,0.0,Low,Completed,Indoor/Moderate-Risk,False,Medium,True,1.0
PS01667,25-34,Couple,Visa-Free/On-Arrival,7.8,Night,July,Carry-On Only,3,Premium,Culture & Heritage,4,Social Media,88.9,High,Premium Fast-Track/Chauffeur,yes ,True,0,False,,,,,,,True,True,False,,Premium Fast-Track/Chauffeur,,7.8,,False,False,3.0,Premium,378.0,High,False,False,False,,No Spend,Eligibility Checked,Outdoor/Higher-Risk,False,None,True,
PS01668,55+,Family with kids,Visa-Free/On-Arrival,8.3,Morning,October,Carry-On Only,3,Mid-Range,Shopping,2,Word of Mouth/Referral,80.5,High,City/Culture/Shopping,True,True,2,True,City / Culture / Shopping,AED 365.0,32.9,True,4.0,4.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,8.3,365.0,False,False,3.0,Mid-Range,408.00000000000006,High,True,True,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,Low,True,1.0
PS01669,18-24,Family with kids,Transit-Visa-Required,4.3,Evening,November,Checked-Through,2,Premium,Relaxation & Wellness,3,Travel Agent,55.2,Medium,Indoor Micro-Experience,True,True,2,Yes,Indoor Micro-Experience,315.0,46.5,True,3.0,3.0,True,True,True,True,Indoor Micro-Experience,Indoor Micro-Experience,4.3,315.0,False,False,2.0,Premium,168.0,Medium,True,True,True,0.0,Mid,Completed,Indoor/Moderate-Risk,False,Low,False,1.0
PS01670,45-54,Solo,Visa-Free/On-Arrival,12.4,Afternoon,August,Needs Storage,4,Budget,Culture & Heritage,1,Social Media,69.0,Medium,Airport Lounge/Relaxation,True,True,2,False,,,,,,,True,True,False,,Airport Lounge/Relaxation,,12.4,,False,False,4.0,Budget,654.0,Medium,False,True,False,,No Spend,Package Viewed,Airside/Low-Risk,False,Low,True,
PS01671,25-34,Solo,Visa-Free/On-Arrival,6.5,Evening,August,Needs Storage,3,Budget,Culture & Heritage,3,Social Media,73.6,High,City/Culture/Shopping,True,True,2,True,City/Culture/Shopping,269.0,43.9,yes ,4.0,4.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,6.5,269.0,False,False,3.0,Budget,300.0,High,True,True,True,0.0,Low,Completed,Outdoor/Higher-Risk,False,Low,True,1.0
PS01672,45-54,Family with kids,Visa-Free/On-Arrival,3.6,Evening,July,Checked-Through,3,Mid-Range,Relaxation & Wellness,1,Airport Signage,58.5,Medium,Indoor Micro-Experience,True,True,6,True,Indoor Micro-Experience,339.0,55.4,False,3.0,4.0,True,True,True,False,Indoor Micro-Experience,Indoor Micro-Experience,3.6,339.0,False,False,3.0,Mid-Range,126.0,Medium,True,True,True,1.0,Mid,Completed,Indoor/Moderate-Risk,False,High,False,1.0
PS01673,45-54,Couple,Visa-Free/On-Arrival,7.2,Morning,February,Checked-Through,1,Premium,Culture & Heritage,3,Airline Partner,89.9,High,  Premium Fast-Track/Chauffeur ,Y,yes ,1,True,Premium Fast-Track/Chauffeur,2613.0,36.3,Y,5.0,3.0,True,True,True,True,Premium Fast-Track/Chauffeur,Premium Fast-Track/Chauffeur,7.2,2613.0,False,False,1.0,Premium,342.0,High,True,True,True,0.0,High,Completed,Outdoor/Higher-Risk,False,Low,True,1.0
PS01674,45-54,Family with kids,Transit-Visa-Required,4.5,Morning,May,Checked-Through,3,Budget,Active/City,2,Word of Mouth/Referral,58.6,Medium,Airport Lounge/Relaxation,True,True,4,True,Airport Lounge/Relaxation,212.0,45.2,True,5.0,5.0,True,True,True,True,Airport Lounge/Relaxation,Airport Lounge/Relaxation,4.5,212.0,False,False,3.0,Budget,180.0,Medium,True,True,True,0.0,Low,Completed,Airside/Low-Risk,False,Medium,True,1.0
PS01675,45-54,Family with kids,Visa-Free/On-Arrival,15.6,Evening,April,Checked-Through,4,Premium,Family/Indoor,5,Organic App Search,88.8,High,Fast Track Premium,1,Y,1,True,Premium Fast-Track/Chauffeur,2346.0,13.2,True,4.0,3.0,True,True,True,True,Premium Fast-Track/Chauffeur,Premium Fast-Track/Chauffeur,15.6,2346.0,False,False,4.0,Premium,846.0,High,True,True,True,0.0,High,Completed,Outdoor/Higher-Risk,False,Low,True,1.0
PS01676,25-34,Family with kids,Visa-Free/On-Arrival,20.6,Morning,May,Carry-On Only,5,Budget,Family/Indoor,3,Airline Partner,71.9,High,INDOOR MICRO-EXPERIENCE,True,True,5,True,Stay Airside,0.0,8.4,True,2.0,2.0,True,True,True,True,Indoor Micro-Experience,Stay Airside,20.6,0.0,False,False,5.0,Budget,1146.0,High,True,True,True,0.0,Low,Completed,Indoor/Moderate-Risk,False,High,True,0.0
PS01677,18-24,Friends/Group,Visa-Free/On-Arrival,7.3,Morning,October,Checked-Through,2,Budget,Culture & Heritage,5,Organic App Search,91.3,High,City/Culture/Shopping,True,Y,2,True,City/Culture/Shopping,322.0,35.7,True,4.0,3.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,7.3,322.0,False,False,2.0,Budget,348.0,High,True,True,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,Low,True,1.0
PS01678,25-34,COUPLE,Visa-Free/On-Arrival,48.0,Night,September,Carry-On Only,4,Budget,Relaxation & Wellness,1,Airline Partner,77.4,High,City/Culture/Shopping,True,True,2,True,City/Culture/Shopping,258.0,15.7,True,4.0,4.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,,258.0,False,False,4.0,Budget,,High,True,True,True,0.0,Low,Completed,Outdoor/Higher-Risk,False,Low,False,1.0
PS01679,18-24,Couple,Not-Eligible,13.4,Afternoon,April,Carry-On Only,3,Mid-Range,Family/Indoor,4,Social Media,30.0,Low,  Stay Airside ,True,True,0,False,,,,,,,True,True,False,,Stay Airside,,13.4,,False,False,3.0,Mid-Range,714.0,Low,False,False,False,,No Spend,Eligibility Checked,Airside/Low-Risk,False,None,False,
PS01680,35-44,Couple,Visa-Free/On-Arrival,2.0,Afternoon,December,Checked-Through,5,Premium,Shopping,3,Airport Signage,57.8,Medium,Indoor Micro-Experience,True,True,1,False,,,,,,,True,True,False,,Indoor Micro-Experience,,2.0,,False,False,5.0,Premium,30.0,Medium,False,True,False,,No Spend,Package Viewed,Indoor/Moderate-Risk,False,Low,False,
PS01681,25-34,Solo,Not-Eligible,4.9,Night,August,Checked-Through,4,Budget,Shopping,3,Airline Partner,30.0,Low,Stay Airside,True,False,2,False,,,,,,,True,False,False,,Stay Airside,,4.9,,False,False,4.0,Budget,204.0,Low,False,True,False,,No Spend,Package Viewed,Airside/Low-Risk,False,Low,False,
PS01682,55+,Couple,Visa-Free/On-Arrival,8.0,Morning,August,Checked-Through,5,Mid-Range,family/indoor,5,Airline Partner,88.9,High,Indoor Micro-Experience,True,True,1,True,Indoor Micro-Experience,340.0,26.0,True,4.0,4.0,True,True,True,True,Indoor Micro-Experience,Indoor Micro-Experience,8.0,340.0,False,False,5.0,Mid-Range,390.0,High,True,True,True,0.0,Mid,Completed,Indoor/Moderate-Risk,False,Low,True,1.0
PS01683,35-44,Solo,Visa-Free/On-Arrival,5.7,Afternoon,February,Checked-Through,5,Budget,Relaxation & Wellness,5,Airport Signage,71.9,High,City/Culture/Shopping,Yes,True,3,False,,,,,,,True,True,False,,City/Culture/Shopping,,5.7,,False,False,5.0,Budget,252.0,High,False,True,False,,No Spend,Package Viewed,Outdoor/Higher-Risk,False,Medium,True,
PS01684,45-54,Friends/Group,Not-Eligible,4.6,Evening,June,carry-on only,2,Mid-Range,Active/City,2,Airline Partner,30.0,Low,Stay Airside,True,True,1,False,,,,,,,True,True,False,,Stay Airside,,4.6,,False,False,2.0,Mid-Range,186.0,Low,False,True,False,,No Spend,Package Viewed,Airside/Low-Risk,False,Low,False,
PS01685,18-24,Couple,Visa-Free/On-Arrival,13.9,Evening,May,Needs Storage,4,Budget,Relaxation & Wellness,5,Airline Partner,82.9,High,City/Culture/Shopping,True,True,0,N,,,,,,,True,True,False,,City/Culture/Shopping,,13.9,,False,False,4.0,Budget,744.0,High,False,False,False,,No Spend,Eligibility Checked,Outdoor/Higher-Risk,False,None,True,
PS01686,45-54,Couple,Transit-Visa-Required,5.6,Night,February,Checked-Through,3,Mid-Range,Family/Indoor,4,Airline Partner,64.8,Medium,Indoor Micro-Experience,True,True,3,True,Indoor Micro-Experience,325.0,37.2,True,5.0,5.0,True,True,True,True,Indoor Micro-Experience,Indoor Micro-Experience,5.6,325.0,False,False,3.0,Mid-Range,246.0,Medium,True,True,True,0.0,Mid,Completed,Indoor/Moderate-Risk,False,Medium,True,1.0
